image_path,Adventure,Fantasy,Historical,Isekai,Mystery,Romance,School,SF,sports,Supernatural
./images/Historical/Love Song for Illusion_902.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ludwig B_204.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ludwig II_760.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Luo Xue Cheng Bai_788.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Macaroni_255.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Machigitsune to Hito no Ko_680.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mada Koi to wa Shirazu ni_251.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Madame Petit_924.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Madan no Ou to Michelia_815.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mademoiselle Butterfly_993.jpg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Historical/Magnolia Waltz_174.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Maison de Maid_751.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Majo ni Ataeru Tettsui_569.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Majo wo Mamoru_824.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Makai Tenshou_395.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Maken_845.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Makotoshiyaka ni Mau Hana wa_548.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Manga Seibutsugaku_804.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mangetsu Monogatari_477.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Manjuu Kowai of the Dead_423.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Manshuu Ahen Squad_932.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Maou Reijou kara Hajimaru Sangokushi Touhakuden_474.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mao_950.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Maria no Shiro_280.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Marie Antoinette_181.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Marronnier Oukoku no Shichinin no Kishi_246.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mars Red_605.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Master Keaton Remaster_998.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Matsugo no Yume_963.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Matsurika Kanriden Koukyuu Nyokan Kimagure Koutei ni Misomerare_427.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Me de Shireru Yoru no Junjou_569.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Meiji Hiiro Kitan_549.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Meiji Ishu Kakutou Den Yukikaze_499.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Melody Drifting in the Rain_583.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mi to Shounen_266.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Migawari Hakushaku to Himitsu no Nikki_536.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mikado no Shihou_972.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mirai no Football_904.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
./images/Historical/Mistress_184.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mitsuba Ouji to Ibara no Shukujo_400.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mitsuyaku_108.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Miyamoto Musashi_467.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mizuki Shigeru no Toono Monogatari_561.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mo Dao Zu Shi Fanwai Ji_372.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Momo to Manji_665.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mononoke Nue_535.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mononoke Umibouzu_281.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mononoke Zashiki Warashi_854.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mononote Edo Shinobi Kagyou_839.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Motte Meisubeshi_848.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/MottoKokoro ni Hoshi no Kagayaki wo_373.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mozart wa Komoriuta wo Utawanai_210.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mugen no Juunin Bakumatsu no Shou_592.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mugen no Roukaku_861.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mugen Utamaro_590.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mukai Usagidou Nikki_294.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Munakata Kyouju Denkikou_214.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Munakata Kyouju Ikouroku_607.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Murderous Lewellyns Candlelit Dinner_780.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mushibugyou_899.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mushishi Bangai Tanpen Chi Kakeru Kage_922.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mushishi Tokubetsuhen Hihamukage_537.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Musket Girls Tensei Sanbou to Senretsu Otometachi_532.jpg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Musubaru Yakeato_292.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mutou Black_546.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Mutsu Enmeiryuu Gaiden Shura no Toki_934.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/My Royal Awakening_665.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nabi The Prototype_227.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nabi_323.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nagatan to Ao to Ichika no Ryourichou_147.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Namidaame to Serenade_129.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Naraku Izuko Emaki  Anata no Tame Nara Doko Made mo  Heianchou Special_470.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Neji to Lantern_504.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nejikemono_932.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nekogahara_975.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nekomata_191.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nengara Nenbyaku Ansatsu Renka_304.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nennen Saisai_414.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Netsutai no Citron_989.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/NeuN_281.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/NG Life_694.jpg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Historical/Ni no Hime no Monogatari_621.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nightmare Catalog_411.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Niji no Prelude_381.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nijiiro Tougarashi_568.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Historical/Nijusseiki Denki Mokuroku_991.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nil Admirari no Tenbin Teito Genwaku Kitan_958.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ningen Igai ja Dame desu ka_768.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ningen Shikkaku Kai_529.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ningen Shikkaku_110.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ninja Batman_155.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ninja Bugeichou_670.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ninja Hattorikun_616.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nise no Chigiri_704.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nobunaga Concerto_996.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nobunaga no Chef_354.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nobunaga no Shinobi_575.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nobunaga the Fool_749.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nobunaga wo Koroshita Otoko Honnouji no Hen 431nenme no Shinjitsu_502.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nobunaga_984.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nokemonotachi no Yoru_230.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/NOW_657.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nuer Guo Chuanqi_837.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nurarihyon no Hanayome_466.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Nyx no Lantern_755.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oda Nobuna no Yabou Himesama to Issho_455.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oda Nobuna no Yabou_360.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Odin no Shuuzoku_446.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Odoru Kremlin Kyuuden_956.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oedo wa Nemurenai_393.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oiran Girl_919.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Ojousama no Untenshu_789.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oldman_209.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Olympia Kyklos_801.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
./images/Historical/Omokage wo Motomete_296.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/One Thousand and One Nights_391.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Onihei Hankachou_675.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oniyome wo Metotteshimatta_429.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Onmyou Taisenki_702.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Onmyouji_322.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Onsaemiro Never Changing_535.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ooi Ryouma_620.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ookamiheika no Hanayome_408.jpg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Historical/Oooku no Sakura Gendai Oooku Jogakuin_203.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oooku_127.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Opium_670.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ore to Akuma no Blues_247.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ore wa Sarutobi da_222.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Orpheus no Mado_790.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Otogimoyou Ayanishiki Futatabi_167.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Otogimoyou Ayanishiki_977.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Otogizoushi_879.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Otome Nadeshiko Koi Techou_720.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Otome Youkai Zakuro_652.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Otoyomegatari_393.jpg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Historical/Ou to Hiyaku Keisei Kobanashi_791.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ouchou Haru no Yoi no Romance_132.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ouja no Yuugi_742.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ouji to Ken_589.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oujo Alexandra_942.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ouke no Monshou_822.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Oukoku Monogatari_658.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ourouden_387.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Historical/Ourou_229.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Historical/Outen no Mon_778.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ozmafia_467.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Pahanjip_346.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Painter of the Night_472.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Painting Warriors_615.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Palace Meidi_168.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Panorama Toukitan_663.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Paraíso_492.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Patra to Tetsujuuji_488.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Peace Maker Kurogane_648.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Peleliu Rakuen no Guernica_119.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Pellua Iyagi_741.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Peony Pavilion_335.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Pest ga Aketara Asobimashou Chuusei Europe Sekai to Gendai Bunmei Slow Life_862.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Pharaoh no Haka_468.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Pilgrim Jager_326.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Plinivs_814.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Poe no Ichizoku_324.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Power Antoinette_568.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Present wa Shinju_623.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Princess_944.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Prism Rondo_669.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Qi Dan Qu_296.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Qi Shi Gong Zhu_353.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Qian Qiu_186.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Qwan_139.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rainbow Nisha Rokubou no Shichinin_205.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rakudai Ninja Rantarou_177.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Raphael_446.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rapiere_131.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rappi Rangai_847.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Rasen no Vamp_139.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/RealFake Princess_264.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ren Zha Fanpai Zijiu Xitong_662.jpg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Renai Demo Classic_842.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rengoku ni Warau_744.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Renka_419.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Retro BL_176.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rikara_224.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rikugun Renai Shikan Gakkou_193.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Roman Gousha_506.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rome Futarigurashi_308.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Romeo x Juliet_632.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rousokuhime_249.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rumspringa no Joukei_547.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Meiji Kenkaku Romantan  Hokkaidohen_249.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Meiji Kenkaku Romantan  Maki no Ichi_698.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Meiji Kenkaku Romantan  Maki no Ni_525.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Meiji Kenkaku Romantan_579.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Tokuhitsuban_810.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Uramaku Honoo wo Suberu_296.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rurouni Kenshin Yahiko no Sakabatou_753.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ruru Chouchou_582.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Rutsubo_122.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ryoshuu Reijin_752.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ryou_213.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Ryuurouden Chuugen Ryouranhen_923.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Sabu to Ichi Torimono Hikae_937.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Saika no Kami wa Negawanai_152.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Saiunkoku Monogatari_458.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Sakamichi no Apollon Bonus Track_765.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Sakoku Renai_425.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Historical/Sakura Juuyuushi_725.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Sakura no Ki no Shita ni wa_675.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Sakuragari_936.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
./images/Historical/Sakuran_158.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Historical/Samurai 7_525.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
